Kids_First_Biospecimen_ID	sample_id	cohort_participant_id	cell_type	fraction	cluster_assigned	method	cluster_feature_mean_score	feature_mean_score	feature_variance	molecular_subtype
BS_T2X8ZD79	7316-6662	C3400212	T cell CD4+ Th1	0.025857700726633053	3	IntNMF	0.01816474852660385	0.016296174960143017	3.4865280313021145e-4	LGG, BRAF V600E
BS_T2X8ZD79	7316-6662	C3400212	T cell CD4+ Th2	0.015490805242352693	3	IntNMF	0.020727031469370494	0.01934387870840072	0.0011746563919262975	LGG, BRAF V600E
BS_T2X8ZD79	7316-6662	C3400212	T cell regulatory (Tregs)	0	3	IntNMF	0.030398514031192685	0.0255688212345678	6.881961090829847e-4	LGG, BRAF V600E
BS_T2X8ZD79	7316-6662	C3400212	immune score	0.03153634609794491	3	IntNMF	0.03789186392555555	0.08617057438174629	0.0037875822646429493	LGG, BRAF V600E
BS_T2X8ZD79	7316-6662	C3400212	stroma score	0.03345760499598473	3	IntNMF	0.03533145690889284	0.054889930104886395	0.0020347179894153675	LGG, BRAF V600E
BS_T2X8ZD79	7316-6662	C3400212	microenvironment score	0.06499395109392964	3	IntNMF	0.07322332083444838	0.14106050448663268	0.006775440110094406	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Myeloid dendritic cell activated	0.17974953427990514	1	IntNMF	0.12624876889128317	0.11831709360011683	0.0025129772606747713	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	B cell	0	1	IntNMF	0.015395883456866285	0.011105065794352829	3.97750232173297e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD4+ memory	0	1	IntNMF	0.006739243123084527	0.015171221657019054	3.686917563491935e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD4+ naive	0.00633429932395421	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD4+ (non-regulatory)	7.935546127883188e-19	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD4+ central memory	0.024025516315006816	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD4+ effector memory	0	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD8+ naive	0	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD8+	6.600978757631718e-19	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD8+ central memory	0	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD8+ effector memory	1.8449213619278078e-18	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Class-switched memory B cell	0.02616802570942689	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Common lymphoid progenitor	0.09265722481752595	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Common myeloid progenitor	0	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Myeloid dendritic cell	0.003968100551388837	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Endothelial cell	0.14433639411385618	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Eosinophil	0.0451955938721331	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Cancer associated fibroblast	0.36885962117829285	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Granulocyte-monocyte progenitor	0	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Hematopoietic stem cell	0.16899389353800917	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Macrophage	0.0687675003181957	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Macrophage M1	0.10254344098790778	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Macrophage M2	0.029562922402857062	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Mast cell	5.172710063111076e-4	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	B cell memory	1.6732414627083592e-17	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Monocyte	0.04655325253875555	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	B cell naive	3.632354722981748e-18	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Neutrophil	2.4903566957655256e-18	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	NK cell	0	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell NK	0.1631869715886402	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	Plasmacytoid dendritic cell	0	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	B cell plasma	1.312385259041368e-19	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell gamma delta	0	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD4+ Th1	0.025991554642112315	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell CD4+ Th2	0	1	IntNMF	0.005989540934079696	0.01934387870840072	0.0011746563919262975	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	T cell regulatory (Tregs)	2.306607955424285e-18	1	IntNMF	0.034788074299450356	0.0255688212345678	6.881961090829847e-4	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	immune score	0.11000114552452288	1	IntNMF	0.10101581485681708	0.08617057438174629	0.0037875822646429493	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	stroma score	0.25682311783913553	1	IntNMF	0.08990915395171885	0.054889930104886395	0.0020347179894153675	LGG, BRAF V600E
BS_T3H5AY8A	7316-350	C73062	microenvironment score	0.3668242633636584	1	IntNMF	0.19092496880853593	0.14106050448663268	0.006775440110094406	LGG, BRAF V600E
BS_T4JFN54G	7316-957	C187083	Myeloid dendritic cell activated	0.11823391849767122	1	IntNMF	0.12624876889128317	0.11831709360011683	0.0025129772606747713	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	B cell	0.016143585642629604	1	IntNMF	0.015395883456866285	0.011105065794352829	3.97750232173297e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD4+ memory	0.010552949582781867	1	IntNMF	0.006739243123084527	0.015171221657019054	3.686917563491935e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD4+ naive	0.008870537183794222	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD4+ (non-regulatory)	0	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD4+ central memory	0.0031883439530878267	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD4+ effector memory	0.00629841111358309	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD8+ naive	3.4404824432591763e-4	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD8+	0	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD8+ central memory	4.555627773264381e-19	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD8+ effector memory	2.1064295340388466e-18	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Class-switched memory B cell	0.014358906589686006	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Common lymphoid progenitor	0.1278294716026377	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Common myeloid progenitor	0	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Myeloid dendritic cell	0	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Endothelial cell	0.09258091578482454	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Eosinophil	0.02459130492507547	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Cancer associated fibroblast	0.09190974272883812	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Granulocyte-monocyte progenitor	0	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Hematopoietic stem cell	0.06561338828800187	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Macrophage	0.05072126448340982	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Macrophage M1	0.045776179631507916	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Macrophage M2	0.014929187260787184	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Mast cell	0.01236965700822846	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	B cell memory	0	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Monocyte	0.024782226551535058	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	B cell naive	1.0981517460585204e-19	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Neutrophil	0	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	NK cell	0	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell NK	0.10664999164944441	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	Plasmacytoid dendritic cell	0	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	B cell plasma	0.006512371195359618	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell gamma delta	2.4616389041010836e-18	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD4+ Th1	0.0018627661469139373	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell CD4+ Th2	0.0012366329215384685	1	IntNMF	0.005989540934079696	0.01934387870840072	0.0011746563919262975	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	T cell regulatory (Tregs)	0.048140488544842285	1	IntNMF	0.034788074299450356	0.0255688212345678	6.881961090829847e-4	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	immune score	0.08573869240725228	1	IntNMF	0.10101581485681708	0.08617057438174629	0.0037875822646429493	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	stroma score	0.09224532925683132	1	IntNMF	0.08990915395171885	0.054889930104886395	0.0020347179894153675	LGG, KIAA1549-BRAF, other MAPK
BS_T4JFN54G	7316-957	C187083	microenvironment score	0.1779840216640836	1	IntNMF	0.19092496880853593	0.14106050448663268	0.006775440110094406	LGG, KIAA1549-BRAF, other MAPK
BS_T55Y4Z0Y	7316-1095	C409098	Myeloid dendritic cell activated	0.13918639353755574	1	IntNMF	0.12624876889128317	0.11831709360011683	0.0025129772606747713	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	B cell	1.349941282780234e-18	1	IntNMF	0.015395883456866285	0.011105065794352829	3.97750232173297e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD4+ memory	0	1	IntNMF	0.006739243123084527	0.015171221657019054	3.686917563491935e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD4+ naive	0	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD4+ (non-regulatory)	9.572245411160396e-18	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD4+ central memory	0.009731551242380882	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD4+ effector memory	0	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD8+ naive	5.685884002814291e-19	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD8+	9.250389085138336e-19	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD8+ central memory	0	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD8+ effector memory	0	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Class-switched memory B cell	0.05572001103461992	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Common lymphoid progenitor	0.11404331767947158	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Common myeloid progenitor	1.0366538256671283e-19	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Myeloid dendritic cell	0	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Endothelial cell	0.038422037446161066	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Eosinophil	0.017042837921650466	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Cancer associated fibroblast	0.24962440879170153	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Granulocyte-monocyte progenitor	3.216441873522877e-18	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Hematopoietic stem cell	0.22870648501854904	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Macrophage	0.06172330554442056	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Macrophage M1	0.087007463200639	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Macrophage M2	0.015145221981616106	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Mast cell	4.701125205281358e-19	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	B cell memory	1.6364390236600904e-17	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Monocyte	0.008613469865110702	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	B cell naive	7.015983101348522e-18	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Neutrophil	0	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	NK cell	2.4560938389799244e-18	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell NK	0.18140440175274894	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	Plasmacytoid dendritic cell	0.05424881010460105	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	B cell plasma	0.0031303571298962373	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell gamma delta	8.32049838179567e-18	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD4+ Th1	0.008481884730122386	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell CD4+ Th2	0	1	IntNMF	0.005989540934079696	0.01934387870840072	0.0011746563919262975	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	T cell regulatory (Tregs)	0	1	IntNMF	0.034788074299450356	0.0255688212345678	6.881961090829847e-4	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	immune score	0.05825307555412116	1	IntNMF	0.10101581485681708	0.08617057438174629	0.0037875822646429493	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	stroma score	0.14512975059443106	1	IntNMF	0.08990915395171885	0.054889930104886395	0.0020347179894153675	LGG, wildtype
BS_T55Y4Z0Y	7316-1095	C409098	microenvironment score	0.20338282614855221	1	IntNMF	0.19092496880853593	0.14106050448663268	0.006775440110094406	LGG, wildtype
BS_T5P5ME9M	7316-5152	C1277724	Myeloid dendritic cell activated	0.1344813731220642	2	IntNMF	0.13729672453052644	0.11831709360011683	0.0025129772606747713	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	B cell	0.035688397814851044	2	IntNMF	0.015337864504886905	0.011105065794352829	3.97750232173297e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD4+ memory	0.04092259727642636	2	IntNMF	0.030314630935473978	0.015171221657019054	3.686917563491935e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD4+ naive	0.001082390084577407	2	IntNMF	0.004667817437637941	0.0035461669219925985	5.323694401485619e-5	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD4+ (non-regulatory)	0	2	IntNMF	1.2454628684524966e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD4+ central memory	9.686963578001525e-19	2	IntNMF	0.008233881010450708	0.01736833620219862	5.926991403897705e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD4+ effector memory	3.75258355819649e-18	2	IntNMF	0.02477748683237921	0.013260328241489825	4.5710470200343174e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD8+ naive	0.01997993541859933	2	IntNMF	0.015006641387463455	0.009432368513169354	1.0600319737753078e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD8+	4.836606695528392e-20	2	IntNMF	0.003834122009102765	0.0026922238502230097	9.390520944538367e-5	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD8+ central memory	7.426280207635733e-21	2	IntNMF	0.00945393473334261	0.006566342857947108	3.66735890936023e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD8+ effector memory	4.568761251075872e-19	2	IntNMF	4.5309082543370653e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Class-switched memory B cell	2.1742131784271314e-20	2	IntNMF	0.0064755186849891734	0.01500891295151236	3.355371950819857e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Common lymphoid progenitor	0.39034130327042477	2	IntNMF	0.32806462193102776	0.21693457999283672	0.014704427739271761	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Common myeloid progenitor	0	2	IntNMF	1.7640904798898938e-18	8.097191225804827e-5	9.217609938037137e-7	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Myeloid dendritic cell	0.0011371673560312482	2	IntNMF	0.0018991521305306226	0.0012251295324518048	1.706413570276046e-5	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Endothelial cell	0.02424845066511105	2	IntNMF	0.03472720118568573	0.03787502581723671	0.001382270052715572	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Eosinophil	0.006354061377943543	2	IntNMF	0.006887720384219581	0.014243697646901778	2.1620057027765967e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Cancer associated fibroblast	0	2	IntNMF	0.022771974296717384	0.07037820512192414	0.005857853522019654	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Granulocyte-monocyte progenitor	0	2	IntNMF	9.37615639476172e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Hematopoietic stem cell	0.07052293504768359	2	IntNMF	0.13260680738789984	0.16983044490247043	0.02017807852112425	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Macrophage	0.10530770220189226	2	IntNMF	0.0818842750875043	0.05880693895326338	0.0018670403968166517	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Macrophage M1	0.09106672570743234	2	IntNMF	0.07619295851179375	0.060628671813160985	0.0011650120888651097	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Macrophage M2	0.020126123678124403	2	IntNMF	0.030077580817965643	0.022163407735418163	4.2480971584454304e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Mast cell	0.00247305534710293	2	IntNMF	0.004594684217580015	0.006527521529785992	7.105886050319245e-5	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	B cell memory	0.008119629687745053	2	IntNMF	0.00332350053387381	0.0013986066104862266	2.7871879855852812e-5	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Monocyte	0.08668877133155119	2	IntNMF	0.04916229961246162	0.033152081415901966	0.0012243120139283368	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	B cell naive	0	2	IntNMF	1.3589106548772404e-4	5.8955029939410875e-5	3.184646701098714e-7	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Neutrophil	0.009573658215334834	2	IntNMF	8.296075783987049e-4	0.0012376299150179783	9.941679109674872e-5	LGG, KIAA1549-BRAF
